690,0,0,0,0,0,0,0,100,110,125
680,136,149,167,178,189,221,235,260,278,302
670,325,357,386,418,454,487,530,564,599,631
660,676,717,766,817,858,915,947,1001,1049,1113
650,1171,1227,1274,1334,1395,1447,1511,1600,1640,1716
640,1777,1847,1929,2004,2095,2186,2271,2355,2442,2540
630,2615,2709,2806,2903,3006,3114,3201,3311,3419,3519
620,3619,3719,3811,3944,4064,4189,4311,4415,4524,4650
610,4757,4883,4993,5138,5305,5454,5586,5718,5856,6016
600,6169,6299,6465,6630,6798,6958,7106,7263,7407,7565
590,7747,7910,8066,8223,8387,8571,8748,8917,9086,9272
580,9435,9613,9798,9977,10158,10326,10506,10692,10886,11078
570,11263,11445,11672,11878,12072,12271,12466,12699,12917,13150
560,13345,13562,13799,14016,14235,14438,14654,14900,15113,15329
550,15569,15811,16079,16300,16543,16756,16958,17181,17415,17637
540,17867,18096,18326,18583,18807,19037,19304,19552,19805,20056
530,20271,20519,20735,20969,21202,21467,21706,21994,22277,22539
520,22804,23047,23309,23554,23820,24088,24334,24585,24872,25149
510,25412,25667,25946,26207,26492,26774,27039,27295,27575,27834
500,28099,28383,28667,28949,29237,29512,29813,30096,30426,30693
490,30965,31232,31538,31829,32110,32396,32691,32970,33257,33571
480,33847,34152,34486,34754,35067,35322,35612,35918,36206,36518
470,36823,37115,37422,37726,38042,38343,38638,38959,39262,39586
460,39874,40182,40470,40797,41081,41397,41682,41987,42276,42583
450,42877,43194,43468,43791,44109,44408,44727,45009,45305,45621
440,45924,46235,46516,46793,47086,47390,47696,47983,48292,48582
430,48864,49139,49440,49762,50060,50355,50659,50978,51271,51539
420,51824,52133,52436,52755,53021,53320,53610,53915,54213,54521
410,54829,55111,55415,55719,56028,56314,56586,56883,57159,57452
400,57709,57982,58259,58551,58825,59084,59338,59587,59838,60120
390,60397,60633,60884,61147,61438,61717,61967,62234,62494,62777
380,63045,63299,63591,63876,64127,64377,64631,64888,65165,65455
370,65718,65987,66280,66546,66794,67061,67311,67543,67772,68021
360,68267,68511,68782,69000,69279,69511,69769,69998,70227,70450
350,70694,70928,71196,71424,71625,71857,72077,72323,72553,72755
340,73002,73221,73468,73708,73923,74150,74358,74587,74797,75022
330,75243,75456,75667,75869,76094,76307,76514,76745,76958,77178
320,77390,77620,77829,78030,78252,78448,78654,78844,79073,79271
310,79460,79635,79845,80042,80219,80422,80610,80807,80998,81181
300,81355,81533,81697,81870,82031,82203,82380,82540,82702,82886
290,83029,83175,83330,83491,83639,83784,83954,84118,84270,84408
280,84568,84715,84879,85029,85197,85358,85496,85626,85787,85924
270,86062,86221,86361,86488,86625,86766,86900,87040,87156,87282
260,87404,87505,87637,87751,87853,87978,88081,88210,88330,88466
250,88566,88676,88799,88898,89016,89123,89234,89343,89442,89542
240,89656,89738,89835,89904,89977,90064,90154,90255,90338,90423
230,90500,90589,90672,90744,90818,90883,90964,91029,91113,91173
220,91249,91319,91368,91420,91502,91553,91615,91672,91733,91787
210,91835,91875,91929,91997,92044,92087,92147,92206,92255,92284
200,92325,92359,92400,92442,92473,92499,92535,92579,92599,92647
190,92698,92732,92765,92787,92815,92845,92867,92900,92924,92954
180,92982,93003,93021,93045,93071,93090,93108,93134,93147,93163
170,93181,93200,93214,93229,93248,93266,93283,93295,93302,93314
160,93333,93338,93348,93358,93370,93377,93387,93398,93409,93422
150,93430,93437,93442,93451,93453,93461,93463,93468,93472,93478
140,93482,93485,93496,93505,93505,93506,93508,93512,93513,93514
130,93514,93516,93517,93523,93524,93527,93527,93528,93530,93531
120,93532,93535,93536,93536,93540,93540,93541,93543,93544,93544
110,93547,93547,93550,93552,93552,93555,93557,93561,93563,93565
100,93566,93567,93567,93569,93571,93572,93574,93574,93574,93575
90,93577,93580,93581,93583,93584,93585,93589,93591,93593,93593
80,93594,93594,93596,93597,93598,93600,93602,93602,93604,93604
70,93604,93604,93606,93607,93608,93609,93613,93613,93614,93616
60,93617,93619,93621,93621,93621,93622,93623,93623,93623,93624
50,93624,93624,93624,93624,93625,93625,93625,93625,93625,93626
40,93627,93627,93627,93627,93627,93627,93627,93627,93627,93628
30,93628,93628,93628,93628,93628,93628,93628,93628,93629,93630
20,93630,93630,93630,93630,93630,93631,93631,93632,93634,93634
10,93634,93635,93635,93635,93635,93635,93635,93635,93635,93635
0,93635,93635,93635,93635,93635,93635,93636,93636,93636,94320
